HAEMATOCRIT,HAEMOGLOBINS,ERYTHROCYTE,LEUCOCYTE,THROMBOCYTE,MCH,MCHC,MCV
38.21669367909238,12.756888168557536,4.385145867098865,8.490761750405186,286.8128038897893,29.14278768233387,33.39408427876823,87.29157212317665
35.36046511627907,11.219638242894057,4.937803617571059,8.997157622739017,308.0878552971576,22.856330749354004,31.68423772609819,72.05116279069767
44.124906015037595,14.892293233082707,5.241992481203008,7.230827067669173,227.91635338345867,28.480733082706767,33.79201127819549,84.284492481203
29.963782051282053,10.029166666666669,3.4279967948717953,11.516987179487181,225.98878205128204,29.330288461538462,33.47051282051282,87.65801282051282
