,,HAEMATOCRIT,HAEMATOCRIT,HAEMATOCRIT,HAEMATOCRIT,HAEMOGLOBINS,HAEMOGLOBINS,HAEMOGLOBINS,HAEMOGLOBINS,ERYTHROCYTE,ERYTHROCYTE,ERYTHROCYTE,ERYTHROCYTE,LEUCOCYTE,LEUCOCYTE,LEUCOCYTE,LEUCOCYTE,THROMBOCYTE,THROMBOCYTE,THROMBOCYTE,THROMBOCYTE,MCH,MCH,MCH,MCH,MCHC,MCHC,MCHC,MCHC,MCV,MCV,MCV,MCV,AGE,AGE,AGE,AGE
,,mean,median,std,var,mean,median,std,var,mean,median,std,var,mean,median,std,var,mean,median,std,var,mean,median,std,var,mean,median,std,var,mean,median,std,var,mean,median,std,var
SEX,SOURCE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,0,37.301516683518706,37.8,4.6427044031550855,21.554704175075617,12.326491405460061,12.5,1.6329185531407386,2.666423001191243,4.442184024266936,4.46,0.6375954977353367,0.4065280187323719,8.12345803842265,7.3,4.285352579930904,18.36424673432045,288.1223458038423,284.0,95.59425365650107,9138.261332143467,27.951263902932254,28.5,2.9126887907954826,8.483755992025651,33.022952477249746,33.1,1.2867469020147535,1.6557175898445657,84.53741152679474,85.4,7.451879078128492,55.53050179504915,45.03235591506572,45.0,21.835624529512412,476.7944985938442
0,1,35.1001733102253,35.6,4.920603999501628,24.212343719911416,11.613344887348353,11.8,1.6492986958516274,2.720186188137879,4.170329289428077,4.19,0.6817553393770468,0.4647903427691122,9.15892547660312,8.2,5.46675503831574,29.885410648950526,230.92894280762565,231.0,124.6834887732338,15545.97237266512,28.06100519930676,28.4,2.661183365438543,7.0818969044868085,33.089254766031196,33.2,1.168416381045504,1.365196839495472,84.73483535528597,85.2,6.93739236770345,48.12741286347008,48.38994800693241,49.0,22.87303656185143,523.1758015597921
1,0,41.76390827517447,42.6,5.446146569332486,29.660512454652004,14.02432701894317,14.3,1.8994763488756345,3.608010399937911,4.947517447657028,5.0,0.7317971469717779,0.5355270643160339,8.17357926221336,7.2,4.165018019198495,17.347375100248158,271.8334995014955,265.0,91.32238301281055,8339.777639138469,28.514356929212365,28.9,2.52024007589338,6.351610040139068,33.59322033898305,33.7,1.0843073611288858,1.1757224533982882,84.83609172482554,85.5,6.650282772758316,44.22626095764603,44.22532402791625,45.0,21.468611371517433,460.90127422124766
1,1,37.10405405405405,38.0,6.687073531767561,44.71695241926629,12.472162162162162,12.7,2.3107873581387546,5.339738214533885,4.428094594594595,4.48,0.8750698509744284,0.7657472440844082,9.895675675675676,8.4,6.142987923265727,37.736300625388566,224.09324324324325,212.0,134.14520925748226,17994.937166733707,28.349054054054054,28.9,2.6122562528392486,6.823882730497753,33.60027027027027,33.6,1.3232898407503981,1.751096002633214,84.3091891891892,85.1,6.497223047230104,42.213907325458045,50.71621621621622,55.0,21.006101485077153,441.2562996013605
